reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
79c43fed-2eeb-4c59-9e2b-5275efba64b2,sufian saeed,Unable to do video conference. Keeps getting error saying to check permissions and or make sure no other app is using the camera.,1,0,40.8.1,2020-08-27 02:51:23,40.8.1
a2075990-9175-4fcc-a7f3-2fff5bcf6b0a,shridhar lokhande,You should add captions in this and also when I on mode high definition it comes to 480 for just just 4 to 5 seconds and gets blurred,2,0,40.6.1,2020-07-03 08:33:30,40.6.1
5cd66548-e70c-462c-bc34-6dd19f9f4ab4,N.PRUDHVI RAJU,Useful for online classes.but More battery consumption&data consumption. It only works when the signals are good,4,0,,2021-02-02 18:09:27,
932e4919-9a7b-420c-8453-43009fb9fa3e,Atul Jadhav,"Its good for office meeting, but need some update like when 8 participate join meeting and more than 2 person unmute their call the sound gets echo. Please work on it.",4,1,40.4.3,2020-05-23 09:46:28,40.4.3
bc23c05a-d86e-4e2b-bd4f-a4f773ed2e51,ANKITA BHAT,It's too good app. Thank you. Through this app we are conducting online classes and get a good experience.,4,0,40.4.1,2020-05-08 14:26:41,40.4.1
a0e81cc5-c209-42e5-bc2e-add04b08d25b,Emenike Favour,It is a lovely app but when I try to get to other apps while its in the background It closes on its own so wheb I need to go back I have to start the process from the beginning,4,1,40.6.1,2020-06-24 13:02:49,40.6.1
a8344713-6569-448e-8ac2-727676393ab9,Mugarura Katuufu,Very clear and good especially because you can receive a call without switching off.,5,0,41.6.2,2021-07-01 16:10:02,41.6.2
ee48a19d-3fc9-4b20-9e29-0214718f5c0f,Diane Matuszewski,Some slight visual distortion but otherwise good quality and good sound.,5,0,41.7.1,2021-08-06 00:05:46,41.7.1
6ed2da2a-f86d-4381-8f5e-dcac26174f76,Purvam Vadhiya,It uses lots of mobile data and camara clearity is about 00000% and voice is also lagging in between of my lecture. so plz. can you reduce the usage of mobile data of this webex cisco 🤬😑😑,2,0,,2020-06-10 07:14:49,
966ef48c-00da-413a-b49f-aefdf32ef40e,Tung-Tony Pham,Clear connection and easy to use all features like screen sharing and presenting.,5,1,41.3.2,2021-03-23 16:41:46,41.3.2
5221e291-0c71-4c4a-b474-4fc802d96a35,Penny,Ran great on my Android phone. I couldn't get it to work on my computer Microsoft Edge. Guess I need some lessons..,4,4,42.3.0,2022-03-10 02:43:35,42.3.0
e310f71b-f17f-475d-997a-0bd516420220,Mariano García,"It does what it is expected to do. Even though it doesn't have all the functions in the desktop app, it really works fine.",5,0,40.9.1,2020-09-24 20:41:09,40.9.1
9557c80d-068b-467e-b86b-15da8bea4f5c,Rahul Gogoi,The 'chat with everyone' automatically scrolls down to the latest message if someone posts something when we are reading earlier posts. Please fix it,4,0,40.8.1,2020-08-21 10:52:13,40.8.1
f557b280-3190-48f3-80e8-07bd841bc5b2,Sharlene Ornelas,Works with screenreaders used by the blind. Was unable to call an individual and let them join through my phone that I use for WEBEX access.,5,0,43.3.1,2023-03-10 23:44:27,43.3.1
81736e04-4416-49db-9e4f-a9be43455e8b,Debika Saha,Not good... Its very much data consuming app... And I think expel option should be given to the presenter only.... Thank you.,1,0,40.6.1,2020-06-22 07:58:57,40.6.1
548dfab5-e4bb-4d60-9e21-ab2f859f3789,Bhaarathi I,Like it very much. Audio fluctuates a bit at times. Otherwise it's worth the time.,4,0,,2021-05-25 09:06:08,
eaa9f5d7-ac9d-41f5-b637-8d67d2572bed,A Google user,My laptop crashed as I was heading into a meeting. This app was right on time I didn't miss a thing.,5,0,39.2.2,2019-04-09 21:38:14,39.2.2
fb81c36c-cd41-4364-b8c3-fc2ae98176aa,None Private,I had a virtual interview using this app for the first time. It was surprisingly easy to use. Very user friendly,5,0,40.4.3,2020-06-05 00:56:52,40.4.3
ca21dfbd-8f66-43ea-8e11-aa87f332dbc1,Esther Nwanze,"It was user friendly and very clear, not interruptions. Very good app.",5,0,42.8.0,2022-08-12 18:51:11,42.8.0
a0b45147-1f34-4633-b1c5-826add56d5d1,Ruhaan Chand,"has trouble hearing people, their voices were lagging and getting cut. couldn't see anyone's videos either.",2,0,40.7.1,2020-07-24 05:13:03,40.7.1
a5f61947-d94e-4dcc-a2aa-4c3140509f89,Amit Kumar,It is very nice app 👍😊😊👌👌 My daughter use this app for her online classes And it is superb quality It has chat buttons also u can chat with participants privately! I would give this app a 5 star,5,0,40.7.1,2020-07-22 07:08:41,40.7.1
9f384c55-c1fc-43b7-9664-ed00ab9af42f,A Google user,So simple to use and really effective. I love that I can attend meetings and training so easily from my phone wherever I am.,5,0,39.10.0,2019-11-27 16:20:43,39.10.0
3d66a493-b624-4998-a296-5abefef765fd,Kanaaak,Clear voice but it takes time to share nd Now this app also have a problem it shows Loading with lots of time..,3,0,40.12.2,2021-01-11 07:11:02,40.12.2
d70b4eff-1eff-4700-96a0-6b2f00aaa50e,Kalyan Rao,It consumes lot of memory in the background as well as battery and makes system slow down unless it's Linux based system,2,0,41.6.1,2021-06-22 13:03:25,41.6.1
493a4916-3c9d-4e7e-9b4d-6c2cb5feed6e,A Google user,"The video was blurred, the audio was also not great. We were not on a business account.",1,0,40.2.6,2020-04-25 07:40:16,40.2.6
cd1daea5-3e7c-4285-be25-8c35c6fd4833,A Google user,I'm using the Android mobile app and the microphone kept cutting in and out I had to mute myself in order to be able to hear others in the meeting,2,0,40.2.3,2020-04-02 03:59:51,40.2.3
a27de7d3-8065-4b6a-bb3b-37b062badaf3,A Google user,So pathetic when ever I am trying from my mobile it is showing you can not connect..mobile does not support but when I am trying from desktop it is asking to join a meeting,2,0,40.2.3,2020-04-18 16:49:22,40.2.3
8bfdc3b2-86f0-442c-83e0-47d7c310d12b,karthik kumar,Without earphone sounds at the lister side is very low .please improve in the audio reciever side,2,0,40.12.2,2020-12-22 10:35:55,40.12.2
fe56a996-b498-440c-a6ab-78ee982b431e,G Núñez,The app work's fine. Wish it would allow me to set work hours so I could tell the app to stop notifying after work hours,3,1,43.4.1,2023-04-27 06:09:21,43.4.1
e74908b9-8ac0-420a-a13c-fb6b8b7a701d,Nishanth Kp,I can't record anything can't access to calender . When teacher tries to share content automatically it say can't connect to server .,1,0,40.10.0,2020-10-15 08:10:59,40.10.0
cc5e44e5-e21b-4117-8aa8-74761f7f2c54,31.8C.Shakti Prasad Mohapatra,Fabulous! ⭐⭐⭐⭐ I love this app very much but I cannot change my background image. Also after updating.,5,0,41.6.0,2021-06-18 10:02:57,41.6.0
7c07fad8-f921-462d-af53-14baceb404f0,Sheila Ann Yendt,Problem with audio Can't see everyone on one screen. Overheats my phone and drains my battery.,2,0,40.6.0,2020-06-15 18:33:12,40.6.0
8c34e84a-f18b-4a8c-8ef8-7a72c5e14127,haitham alnori,"Bad experience, lecture is interrupted by so many notes, every one who enters and who leaves..",1,0,40.8.1,2020-08-14 17:19:03,40.8.1
de6228ed-66a2-48a8-8572-a80b1fa23273,Arnie Barne,Edit: i give it 3 Stars After these past 2 updates it lags on my phone. In pc it eats too much system resources like a hidden trojan mining bitcoin. What have you been doing devs?,3,0,41.01.1,2021-01-29 00:28:21,41.01.1
9d469d93-b567-42a7-b103-df3dad718da4,Carlos Young,Steady and stable... it's definitely a welcomed feature when considering today's environment.,5,0,40.11.0,2020-11-18 20:50:34,40.11.0
ce0a83ca-349e-4de3-b2c9-7af7a3bf45cb,Bill Kina,I have had continuous un interrupted meetings through the app . It has provided a wonderful platform to transact business despite the Covid-19 pandemic.,5,0,40.8.1,2020-08-19 11:08:30,40.8.1
50368107-94a6-4acb-9929-330baddc87f6,A Google user,terrible experience 100% of the time. choppy audio. too many clicks to get to the meeting,1,0,11.7.1,2019-02-13 19:50:56,11.7.1
d2551475-d305-46b9-8110-309f6d293c65,Thomas Lentz,"Very reliable App that handles also connectivity changes (Wifi, mobile date) very well.",5,0,,2023-07-11 10:56:44,
7b736e3d-4bb6-4bfc-9fc4-226a4d171c99,A Google user,Couldnt get my legend blue tooth to pair. I'm on webinar all day everyday on zoom and other webinars just fine. But not this app.,3,0,40.4.3,2020-05-12 19:31:52,40.4.3
5c169b36-02a1-4eb4-b4fc-fc1127347071,Angela Martin,By using an android phone the connection was not very good. Could have been due to weather.,3,0,,2020-06-02 16:27:39,
f2b03631-c03f-4f12-a93a-2f51c0a021b0,Dallas Ashbrenner,Great to use on my cell phone but would like to put app on my computer and not able to. Tells me already installed but it isn't.,5,0,41.8.0,2021-08-25 17:06:43,41.8.0
6c36facd-a5a7-47d2-8aab-73eef9a6c0b5,Roger Birch,"Was unable to connect, took 30 minutes plus, may have been a bad internet connection but I eventually was able to sign in as a guest, will try another session tomorrow",1,0,42.2.0,2022-02-22 19:58:04,42.2.0
6e095ae1-4487-44ef-8abe-ae879eeeda28,Ravichandar R,It was good experience and there is no lag unlike desktop calls with webex..,5,0,41.6.2,2021-06-24 11:19:08,41.6.2
0190b4c8-fcdd-4e6f-b830-a3a40cdb362a,Sudhashree Sahoo,It's good and too helpful as well...So it is a better option for online class..👍👍..And I can tell it was very helpful for me..☺️☺️So I am happy,5,0,40.11.0,2020-11-23 07:51:00,40.11.0
f59d295b-6db8-4842-aae6-ff22933052dc,Jen Deal,"Easy to download, set up and navigate. App immediately recognized meeting info and dropped me directly into the call in under a minute.",5,2,41.4.0,2021-04-21 21:27:49,41.4.0
45851e82-599e-444d-b601-66e4b3b8aa6e,A Google user,Pretty good tool and better than the pc application. Would be nice if app does not require multiple times logging in...,4,0,39.11.0,2020-01-08 17:48:16,39.11.0
8148c89b-8d6b-4d18-a1c1-c737afe26b67,A Google user,It was not really good as the screen kept freezing all the time.They really need to improve the app,4,0,40.2.6,2020-04-24 15:14:55,40.2.6
a73aeeaf-1322-463c-a3d3-cafabdcf7315,Sree Natesan,"Audio volume is variable (sometimes too loud or too soft), video quality blurry",2,0,40.8.1,2020-08-12 03:47:14,40.8.1
97ba3dfb-0b52-4efd-888e-af254a674fb0,Kishor Kumar Swain,"It's a good app to use, but sometimes it creates problem while the vedio call would be in mid. Please do something about it.",4,0,40.4.1,2020-04-29 10:04:22,40.4.1
38ff2a19-91f2-4f0b-936d-7ee843aaedfc,A Google user,"After installing this junk, I'm constantly getting Smart Device Link notifications. App should be pulled from the store.",1,0,40.1.0,2020-02-17 01:32:38,40.1.0
1a7d905b-f323-4e49-b3c4-5504e53691f5,Nabil Rohiman,The app is glitchy. Keeps kicking me out of the meeting regardless that I have a very strong internet connection.,2,1,41.2.2,2021-03-06 02:59:31,41.2.2
16cdfafb-8056-48be-a33a-a96d9d5c641e,A Google user,"Excellent app. My church was able to hold a service through Cisco Webex, It is a keeper!",5,0,40.2.5,2020-04-18 06:58:45,40.2.5
33281030-ddb7-4e41-b6e0-3551e6c0c265,J Solis,Excellent quality of video and audio. I suggest more organizations work with Webex.,5,0,40.11.0,2020-11-19 16:05:18,40.11.0
edff6c75-1edd-4fc4-83c4-71a64f315606,A Google user,Many problems we are facing like we can't listen the sound properly as due to connecting problem and sometimes video is going off we can't do our study properly please check it,1,0,40.2.4,2020-04-20 05:23:19,40.2.4
0715ca01-bcd6-4e65-85fe-1ddcb9824f5d,A Google user,"The operator that I spoke with needs to use business, or professional language. Otherwise, no issues with the webinar.",4,0,39.5.1,2019-07-10 18:40:12,39.5.1
b496e030-6f13-4027-af9b-2b45b81e98e1,A Google user,It requires high speed internet connection for good quality of audio and video.Video and Voice quality is not good on slow speed internet.,3,0,40.2.5,2020-04-18 14:39:22,40.2.5
e13ca4ef-0778-418e-8999-e419079d52d1,A Google user,Bad audio cennection - dropped off 10 min into the call and could only connect again via my phone.,2,0,40.1.0,2020-02-04 13:00:45,40.1.0
ddd1f916-3109-43df-9f28-c38e935b45ab,Lori Shiffler,Pretty good overall. Nice being able to see reports while chatting. Just a couple of dead spots but probably my internet.,5,0,40.8.1,2020-08-05 23:20:46,40.8.1
d46bc558-8de8-4dbd-9ebb-408b04d591b0,Vijay Pandey,"Nice, fulfilled the expectations. Good tool to do office meetings by sharing screen & calling. My first preference tool ever.",5,1,40.4.1,2020-04-28 12:35:26,40.4.1
b2b9e5c0-34bd-4815-b4f7-c8e3fbdccaa3,Liam-Teck Ng,Good audio and code view slides clearly. Easy to use interface.,5,0,40.9.1,2020-09-17 05:39:35,40.9.1
52be60d5-997b-4158-954f-21b492f244b3,Seán Kelly,"WebEx's functionaloty, especially on mobile, is significantly behind Zoom, Hangouts, etc.",2,0,40.8.1,2020-09-03 21:05:12,40.8.1
362de100-9979-4749-849a-7c87dbbebf4e,neha agarwal,"I use Microsoft Teams more than Webex i tried this but this is like a maze for me, teams is not so confusing comparatively Webex otherwise i enjoyed it",4,0,,2021-01-25 19:48:33,
72708398-36ba-4b44-8d38-660b05f9224d,Ram Nagaraj,It was wonderful... So easy for a guy like me who doesn't understand technology or digital media . Thanx for creating this app.,5,0,41.10.1,2021-11-04 12:21:43,41.10.1
32350c42-68bc-4607-9085-558b83377203,Raj Kumar,"Really very informative and acknowledgeable session , very useful for teachers and students .",5,1,40.6.0,2020-06-16 10:37:46,40.6.0
02553faf-deca-4a48-bc75-f4ff45d00e2e,A Google user,"Nice video and audio quality. Never missed a meeting, thanks to WebEx mobile app.",4,0,39.3.0,2019-04-29 14:22:01,39.3.0
81e6679f-7bc5-4a30-bdea-89d3b8cc3550,Jubeda Dudekula,"Awesome no problems I am extremely happy for the service provided by Cisco 100/percent genuine review no paid review best for group,official,school,friend meetings with cyber safety there are also many features and wish cisco team to make more apps like this.",5,0,40.11.0,2020-11-06 08:57:50,40.11.0
023d70de-833b-4c69-9f3f-f8ddcf0fad50,A Google user,It is not used friendly and takes to long to load. Zoom and Google meets is 10 times better,1,0,40.2.6,2020-04-25 22:06:32,40.2.6
f68ce3ad-cdf7-41d6-9941-e009cc75905e,gopinath rao,Was good experience connecting with students in remote places of the state & delivering the material to a group who have missed academic program due to the pandemic,4,0,,2020-08-20 12:23:22,
ea13913b-257e-4489-81eb-90de6ead237d,Ramasamy Nambi,it'sa worst app of connecting network to the server I lost my session at iit Hyderabad because of this worst app. My friends I suggest u to don't download this app. U'll get much irritated by this very very worst app,1,0,41.9.3,2021-10-09 13:09:37,41.9.3
fd3b3305-cbf0-4404-91fc-51902ef6d51b,A Google user,"Well integrated/seamless experience getting on a meeting, esp. w.r.t receiving a phone call to dial into the meeting.",5,0,39.1.0,2019-03-01 18:05:58,39.1.0
9d1d6d8d-2c4e-4e01-8b55-f4219c6d9088,Angela Mclean,"It took to much for me to get in, but once in everything sounded clear, easy to jump in snd speak and mute, I was pleased.",4,2,41.8.0,2021-08-16 21:01:43,41.8.0
0cfb20ce-607f-4aaa-b44b-327cae7c62a9,Vineet Kumar Jain,Spectacular experience of teaching on this app with crystal clear sound quality and immaculately fine video quality!,5,0,,2020-04-30 09:10:47,
4c48778b-3482-46d4-be34-40a7370c4696,Anthony Singh,Its a very good app with good visuals but the graphics are little low so please see that the graphics are upgraded on the next update of this app .,4,0,,2020-10-15 06:43:52,
5e780f64-e279-49de-aa9d-80aff8f37772,Donna Kirkland,"Good. A few slight cut ins that block out sound a little but, it catches right back up.",5,0,40.11.0,2020-11-12 19:25:41,40.11.0
128fa23e-4aa3-4195-b3f1-f17b87fedebb,Dereje Ejigu,It's nice and working perfectly but the video turned of simultaneously and I had to re turned on again and again otherwise it's ok...,4,0,41.3.2,2021-04-09 17:32:29,41.3.2
58ff0762-34b1-4d03-9a7f-c64ce0a410f9,Faith Akinyemi,Pleased to see we could interact via audio nd video. Raising of hand tool was fantastic.,4,0,40.4.3,2020-05-14 12:51:02,40.4.3
72a87162-ca41-4093-9cb8-3455ddfb39c4,A Google user,Provided more than expected. I can see screen of presenter . Thought of only audio call.,5,0,11.3.0,2018-10-23 06:57:31,11.3.0
f0fba99c-0422-4ebf-a40a-34207698dac4,Dagira David,It's fantastic though i connected in late. Keep up for us especially from the third world countries like uganda my country.,5,0,42.10.1,2022-10-26 22:06:30,42.10.1
988984b5-faf4-43ee-987a-4f128218344d,Vijay Kumar,Old version is not working and new version is not able to download as it is showing your device is not compatible and it is not available for your device... Admin please guide regarding this.,3,0,,2021-03-25 19:30:58,
537a5239-27d6-4368-a023-66aa126bf635,Martha Durden,This was truly helpful. I now have something different to do an to help me as well. Self help I would say. I will truly work with what I learned today ❤️,5,2,44.3.0,2024-03-19 17:09:10,44.3.0
c51a3f1b-889b-4dff-9e39-2f4457f534db,sawlaharee kondke,Nice app helps to learn do the meetings easily. But there are so much updates in this . But the app is good. From me 4 stars nice app. Who has made this app is so intelligent,4,0,,2021-02-06 08:42:57,
b9fbb00a-bdf1-4583-869f-56372a32aa1d,Jeri G,"Without real internet/ WiFi, it worked better than expected, however, have to stay in one place or lose video.",4,0,40.9.1,2020-10-13 21:01:59,40.9.1
cc07e809-2e1d-450a-a65c-497223aab016,John,"Some times works, other times just hangs when trying to connect to a call.",1,0,40.8.1,2020-08-13 21:18:50,40.8.1
93b45e98-24b2-4768-8306-89fe808a43fc,Leola Robertson,The experience was good just had a little sound problem at the end of the meeting. But overall it was a good experience.,4,1,44.2.0,2024-03-07 17:10:12,44.2.0
df378507-7b24-452f-a5f8-919bbc37cf53,A Google user,Allows incoming nonmeeting calls to interrupt. Then not clear.how.tonreject such calls [spam] while.meeting. can this be helped,4,1,11.5.0,2018-11-29 18:41:11,11.5.0
72bf3748-9945-450b-a93e-ba4f126e740e,Prashant Sakrawar,"Call quality good, but unable to recognise all meets scheduled in the calendar.",4,0,41.2.0,2021-02-09 10:13:28,41.2.0
e62c09a7-d0d5-450b-8492-37728ce8f2c1,A Google user,Not as bad as your desktop client which is garbage. I would have rated it a lot lower but was actually surprised.,3,1,40.1.0,2020-02-20 23:02:39,40.1.0
1edd8279-da1d-4ec2-a0cc-a8d9f103c9f9,M.S Dhoni,"Why u know I give a 1 star rating, because it's good before update @ 13th July and after update it's only a garbage,,,bcoz any other person join the meeting it's shows a bug... Damm it... Improve it fast",1,1,40.7.1,2020-07-22 09:05:48,40.7.1
71755f84-f02e-4811-9220-b3243cff66f8,Traci Hughes,It is a good app. But I can't see all my friends when I'm on it it also delays my reactions but it is over all a good and well off app,4,1,40.4.3,2020-05-14 00:58:11,40.4.3
356c48de-44b2-48f2-87b1-8b1334b91cf8,James Moody,Poor reception even with an ethernet connection that works very well with other apps.,2,0,40.12.2,2020-12-21 22:02:04,40.12.2
aa9c5cc8-2eb5-4fd4-b140-7555fc6b993f,Bushra Khan,App was better earlier but now you people introduced new the pens that are pathetic whenever I try to write anything it's getting auto correct and I don't know why is just keeps correcting the numbers to shapes. .......,3,0,42.12.0,2022-12-11 14:49:32,42.12.0
ec016850-5be0-44fa-924c-e624a50db8dc,Ποδιώτης Ορέστης,"After the update this morning my phones speaker is peaking and i can't hear nothing, when i open a other app i can hear clearly but o don't know what's wrong with cisco",1,3,41.4.0,2021-04-13 12:29:36,41.4.0
196e66ae-71f2-4f3c-af47-a927a61d60d9,Jen Bilderback,It was similar to Zoom's format. I had a good experience using this app as a first timer. Thank you.,5,1,42.10.1,2022-10-18 20:59:15,42.10.1
a1f9fc76-c516-409b-a534-839237fdc6f3,ccdc _4,Working slow in chat mode with intractors and can able to listen classes while compared to zoom app,3,0,40.11.0,2020-11-16 07:12:26,40.11.0
b1d6d02b-4bc8-4d45-86be-c149c76d8b49,Rish Nimbargi,If there was an option for 0 stars I would have given that! It does not connect to the meeting . Very poor platform for online meetings,1,0,,2020-06-30 10:24:35,
63436a24-f693-4400-a93e-48a07d388381,Houston Harker,I hate WebEx so much. The audio never works. It is a horrible program.,1,0,40.7.1,2020-07-23 20:19:23,40.7.1
fd523440-75c0-47dd-be67-fc6075dfa678,Julia Francisco,First time to use this app. I cant find the videos of other attendees....satisfied though with the audio. Thanks,5,0,41.4.0,2021-04-16 10:40:35,41.4.0
c6b6925e-9018-4b0d-9f79-4f421b0e7331,Ajit Mondal,Worst experience. Totally waste of time. Bad app. Functions are not working properly. Totally worst,1,1,43.9.0,2023-09-13 19:46:33,43.9.0
28ec4dcd-6998-4c2f-8d94-8dc484c02be7,Sohini pal,"Its a very good app , but some times the voice echoes and i cannot hear and sometimes my video turns off on its on so please fix this problem.",5,0,41.5.1,2021-06-14 07:39:56,41.5.1
a3ad5ddc-33c1-4b3c-bbd1-bf19bdeac2dd,Tina Riley,"Hard to hear at times. Hard to find chat, and how to raise hand. Using a cell phone. Overall ok",4,1,43.7.0,2023-07-07 02:27:50,43.7.0
0ba56ab5-4c2a-4234-acf2-f52e621b51c0,Myra,Easy to use. Audio is on and off though. I think its from the speakers itself.,5,0,43.3.1,2023-03-16 17:09:20,43.3.1
38b1d589-873d-4cd5-96e8-bef6011dcd03,Achyutha Rao,The quality of video and audio is excellent very impressive and we have option to listen on phone call,5,0,40.8.1,2020-08-25 06:25:56,40.8.1
d48e3967-ee99-4a4f-94e6-6dac3de1d660,A Google user,Fast to upload and very user friendly! Connection was good between Botswana and the UK,4,0,39.8.0,2019-09-25 10:57:09,39.8.0
ac9958cd-a19c-4e6a-933b-a1eb1e643135,A Google user,"The audio was Soo bad. At times I couldn't hear others, or they couldn't hear me. I just hope that this issue is resolved as soon as possible.",2,0,40.2.3,2020-04-11 16:38:28,40.2.3
21fd2512-9566-4000-a9fa-f138923a62f8,Shadday Alberto Campusano Montero,"It's just amazing, like a little version of the desktop one. Such a great tool for online school.",5,1,40.4.1,2020-05-08 19:09:18,40.4.1
30b5ebd7-9123-41b3-bd2a-4ce7e838b1ea,Akihiko,Have option for host/presenter to play with my mute. Muting someone is logical but unmuting without permission is the worst option.,1,1,41.9.0,2021-09-07 05:40:19,41.9.0
4d9e92a7-eb47-48ee-8722-37b9fd7251fc,Albert Mhanda,Excellent platform for virtual meetings! I joined a meeting from a mobile device and everything went on very well.,5,0,41.5.0,2021-06-04 17:25:27,41.5.0
a739166c-feb8-4ce5-9a72-9d4d879876b9,RUPALI CHAKRAVORTY,I hate this app. It sucks. I cant understand the features. And online classes should stop.,1,0,40.6.1,2020-06-29 09:23:19,40.6.1
38c5029e-13fb-4fc4-8e93-112d8b44f896,Dhivyan Ragunath,This app is a good app but very much. Stucking comparing to google meet this app is worst I am attending online classes but this WebEx meeting is v vvv worst but net not taking more s o only I like in this app,1,0,,2021-11-26 07:24:00,
cad7de0e-0d3c-45db-949f-18d14fddd922,Diane Saccomano,"Connection has improved significantly, sound, volume, etc have all improved.",4,0,41.4.0,2021-05-17 18:43:25,41.4.0
51ba0a88-444a-4cec-8cff-d275036befcb,Phil Regier,Leaving a review in an attempt to get rid of the in-app review-me-now spam. Unfortunately it didn't work; the app continues to demand reviews even after one has already been left.,1,1,43.7.0,2023-07-19 19:31:38,43.7.0
3da1ae86-4b64-4f94-a77d-915c5c1ee4ca,Angela Edmondson,Picture going in and out. Volume was terrible. Could not hear the other person most of the time.,3,0,41.7.1,2021-07-21 21:08:30,41.7.1
5df5e967-6c4a-4779-8708-1cebac167c29,Queen Williams,This app was excellent and meeting was very organized. Clarity in sound and pictures,5,0,42.9.1,2022-10-04 16:45:43,42.9.1
22ec675e-3070-4b5d-a92b-0563839ce1a1,Shreeyash Badgujar,"Well its a nice app But it should be improved while starting a meeting. Mic should start instant when meeting begins, it takes 5 or more minutes to join...",3,1,40.4.3,2020-05-15 17:32:10,40.4.3
d9ab9928-ca0c-429b-aba8-e28a609b2cc4,Kristine,No sound and no easy way to fix it on a mobile app. Works flawlessly on a laptop.,3,0,43.3.1,2023-04-03 19:06:04,43.3.1
8493480c-e624-422c-a261-3b2ec5d83998,chris dove,"Audio is often pants. Had a phone call mid meeting today, which I declined. After that the audio was ridiculously quiet.",2,0,42.3.0,2022-03-18 12:19:00,42.3.0
2b38cc28-59ec-4472-bd64-1ee3f7de86c6,A Google user,Video and audio quality was excellent even with mobile data.,5,0,40.2.6,2020-04-22 12:46:19,40.2.6
3490595c-b6eb-4bb5-a960-41a7be079939,A Google user,"The app works good. Lately at times, the system will lock up or crash.",4,0,40.4.1,2020-04-28 08:31:29,40.4.1
4b0f7b3a-fe13-407d-b55c-0fe20240ccdc,Olabode Ogunbanjo,Volume is low even when the smartphone volume was highest. Needs look in.,3,0,42.5.0,2022-05-07 15:57:45,42.5.0
2cc303bf-5ab6-4bd2-870e-f9b285f011e1,Sarvesh Kumar,very bad experience.could not hear the voice. tried many times to rectify but could do so.,1,0,,2020-05-15 09:24:44,
a0069904-bc4d-4db7-a478-43ee3e2085a1,HEMENDER KUMAR GUPTA,Nice communication and exchange of knowledge and information made possible due to this wonderful platform . Keep it up.,5,0,41.2.2,2021-03-04 13:39:00,41.2.2
4f2a2515-97b7-4653-ba3e-a81d2eedac38,A Google user,Not as good as zoom. Switching audio from ip to phone is not easy.,4,0,39.10.0,2019-11-20 14:03:42,39.10.0
c771fd46-0630-40b3-871f-4c80ed0b2105,Rajendra Tiwari,Poor audio and video quality. Please improve. Thanks for making the hearing in courts possible but please do what I requested.,1,1,40.10.0,2020-10-23 07:47:36,40.10.0
4d2c2969-1796-4925-963f-38d1f35f1a0e,A Google user,"Good experience. Some network, audio issues was there but overall nice experience",4,0,40.2.6,2020-04-25 11:36:34,40.2.6
70cee408-abed-4a6c-81c1-af4e674ec496,A Google user,Much quicker to sign on via mobile than my desktop. Useful when you're running late for a meeting or away from your desk!,5,0,11.2.0,2018-09-19 11:50:55,11.2.0
7ebcad56-2dec-4af1-8ddf-3c61dc332439,Om Dandade,"Ui is very awesome and provides extra features like polling, meeting in floating window etc...",5,0,40.6.0,2020-06-18 10:34:57,40.6.0
5469f89d-cad3-4774-bfd2-d5a28c6943a0,anne mary rivera,"Not gonna lie but ,when ever my classmates meet with our teacher, the audio was very bad and i always leave the meeting without pressing anything.",3,0,40.12.2,2021-01-21 08:15:54,40.12.2
247783b2-b2ea-4950-8261-2b0652844a12,Joe,The refresher of wise mind is very needed for myself. Your help was very professional and very educational. Again I thank you,5,0,43.4.1,2023-04-17 19:58:53,43.4.1
5cc91f2b-33d2-45cf-9ab5-83303064ef69,إيمان كبيدة,It was a very good experience but the voice became very low after a phone call interruption,5,1,44.2.0,2024-02-15 15:29:57,44.2.0
fce9e1c6-8102-4a98-a06c-402045f5b52a,A Google user,The experiece was good but could have been better because of the video interactions between the participants,4,0,40.2.6,2020-04-27 10:04:13,40.2.6
0f93cbc5-c0b5-4f24-8274-82fb894bcd6d,Robert Brewer,My experience was with Atascadero State Hospital job fair. It was clear and I had no breakups. This worked really well.,5,0,41.9.3,2021-10-01 21:13:19,41.9.3
e646ac88-2a49-4dc3-b738-8461247c74ee,Jaishree K,I had a terrible experience. but It has a good vedio quality with good audio also . it wasn't wonderful for me,3,0,40.7.1,2020-07-24 15:58:28,40.7.1
1386a3f0-0286-41f7-a747-ee3cff265847,Dr. Sonny Horton,Good app. Even for a 1st time user. Still need to figure out somethings. But overall good and easy to use.,4,1,40.6.1,2020-06-24 03:43:14,40.6.1
f99b4294-6f38-477f-9927-9be64cfe385f,Mom's music,"Very good quality, easy to use, great way to get to talk to your doctors without have to make that trip due to Covid 19",5,0,40.11.0,2020-11-20 20:54:14,40.11.0
94efb92a-dbba-4ee2-a817-6bde2022cedc,Budhadev Dehuri,"Awesome. But, price is very high. It would be better if economical packages are offered for 10 to 20 users.",5,0,40.7.1,2020-07-18 06:19:28,40.7.1
9cd8bc66-dc9f-48c9-90e4-76f81bd699ad,Chelkon Enterprises,The person speaking was not very clear but the content was valuable Hope next time you can split the content so we do not have so much to learn at once.,3,0,41.12.0,2022-01-27 11:28:40,41.12.0
6ef83bef-2172-42e0-a202-89812e886ce4,Varun bhalla,"The worst ever app for video calling, most of the time voice breaks and video lags.",1,0,,2023-05-03 15:25:27,
